season,home_team,away_team,home_off_rtg,home_def_rtg,away_off_rtg,away_def_rtg,home_pace,away_pace,home_rest_days,away_rest_days,home_form_l10,away_form_l10,home_wins
2020-21,NYK,TOR,109.06,106.17,106.12,109.77,97.29,99.46,1,2,0.273,0.593,0
2015-16,SAC,GSW,114.67,113.95,114.98,107.59,98.67,101.2,1,3,0.688,0.833,0
2018-19,DEN,BOS,115.65,113.4,111.84,109.62,100.23,96.03,3,2,0.601,0.625,1
2020-21,LAL,PHI,110.39,113.99,111.68,109.06,99.67,98.46,1,5,0.622,0.74,0
2020-21,MEM,LAL,113.57,104.93,113.22,110.69,97.93,97.38,2,1,0.698,0.577,1
2014-15,CLE,SAC,110.56,108.9,108.78,113.29,97.73,101.62,1,3,0.374,0.082,1
2015-16,NYK,OKC,109.95,111.28,116.57,108.57,96.79,97.98,3,2,0.29,0.59,0
2020-21,TOR,NYK,107.99,109.04,103.95,105.51,97.89,96.65,3,3,0.469,0.379,1
2014-15,DAL,LAL,113.64,112.18,115.72,113.88,97.16,100.26,3,3,0.618,0.29,1
2023-24,CHI,SAC,111.81,114.58,112.34,117.4,98.97,98.47,1,1,0.569,0.546,1
2022-23,BKN,DAL,108.86,115.2,109.01,115.42,100.01,95.33,2,2,0.603,0.74,1
2022-23,TOR,NYK,111.03,107.92,113.46,111.99,97.92,94.7,3,3,0.136,0.515,1
2017-18,OKC,MEM,111.81,110.27,110.18,107.86,97.09,101.7,2,4,0.334,0.76,1
2015-16,BOS,CLE,111.38,101.62,108.44,109.42,95.39,96.5,3,1,0.772,0.599,1
2018-19,OKC,NOP,117.38,111.71,111.24,110.78,99.51,99.94,4,3,0.502,0.372,1
2017-18,IND,MIN,106.68,113.92,106.62,111.18,100.43,98.63,3,2,0.515,0.348,1
2015-16,CLE,DAL,110.42,108.65,115.06,111.13,98.29,95.87,2,1,0.402,0.669,1
2014-15,PHX,BOS,110.18,108.11,113.72,104.97,100.45,95.59,2,2,0.456,1.0,1
2016-17,GSW,NYK,115.56,107.3,110.97,110.45,97.43,94.63,1,4,1.0,0.6,1
2022-23,NOP,PHI,109.2,115.94,107.16,110.81,98.2,96.9,2,2,0.398,0.679,1
2019-20,SAC,MIN,109.11,113.03,113.66,111.5,99.24,100.33,3,1,0.441,0.805,0
2020-21,TOR,PHX,111.55,112.38,111.0,112.96,99.48,97.87,3,3,0.223,0.57,1
2022-23,LAC,DEN,111.91,112.87,115.49,110.34,99.62,94.3,3,2,0.594,0.532,1
2019-20,MIL,OKC,112.15,107.74,114.46,109.27,99.78,95.58,2,2,0.749,0.68,1
2022-23,CLE,MEM,116.16,110.25,107.84,107.06,94.37,102.03,5,2,0.777,0.614,1
2022-23,ATL,IND,109.67,111.04,110.36,112.12,103.86,100.07,2,3,0.664,0.606,1
2018-19,DEN,IND,116.12,112.44,112.37,107.75,99.29,100.43,2,4,0.757,0.402,0
2015-16,BOS,PHX,116.16,102.68,115.17,110.0,95.43,98.27,3,3,0.637,0.807,1
2022-23,CLE,BKN,114.5,103.46,116.24,113.12,90.81,98.54,1,3,0.613,0.36,1
2022-23,MIN,LAL,115.12,108.82,109.83,108.92,100.27,98.26,2,3,0.648,0.303,1
2018-19,IND,CLE,112.24,115.68,113.29,107.32,99.15,96.19,4,2,0.401,0.747,0
2016-17,MIN,MEM,113.08,112.26,115.06,110.77,101.31,99.36,5,4,0.607,0.558,1
2015-16,PHI,LAL,110.42,109.82,112.5,112.01,97.2,99.03,3,3,0.571,0.481,1
2023-24,LAL,ATL,115.34,110.63,110.8,108.31,101.7,100.66,2,2,0.576,0.466,0
2023-24,TOR,IND,110.41,110.92,108.11,112.5,99.32,103.06,2,1,0.625,0.153,1
2019-20,OKC,PHX,117.66,108.12,113.49,105.34,96.55,99.92,2,5,0.749,0.497,0
2017-18,PHI,NYK,108.6,110.61,109.74,106.13,95.0,91.94,1,2,0.306,0.646,0
2015-16,PHI,BOS,106.87,107.81,116.3,105.85,96.97,95.79,5,1,0.354,0.589,0
2021-22,MEM,NOP,108.94,109.13,114.53,113.07,99.06,99.08,3,3,0.32,0.498,1
2015-16,MIN,CLE,116.16,108.46,108.73,108.57,100.72,99.09,3,3,0.726,0.608,1
2019-20,NOP,GSW,112.8,112.1,116.37,111.96,96.93,101.72,2,2,0.435,0.775,1
2016-17,CLE,PHX,109.0,114.52,111.57,105.45,95.47,101.19,3,2,0.537,0.663,1
2021-22,CHI,BKN,109.97,107.85,111.11,112.17,95.85,98.95,4,3,0.592,0.597,0
2020-21,TOR,SAC,108.85,112.72,115.06,116.0,99.69,103.49,3,3,0.469,0.664,0
2022-23,PHX,TOR,109.91,107.16,109.92,109.87,100.9,98.88,1,4,0.589,0.346,0
2014-15,OKC,ATL,111.12,109.36,108.91,112.24,99.58,100.83,4,3,0.626,0.516,1
2018-19,ATL,MEM,111.84,112.65,113.32,110.94,103.43,101.54,1,3,0.612,0.278,1
2017-18,MIN,DEN,110.1,112.07,117.84,111.42,99.01,95.86,1,4,0.676,0.74,0
2022-23,MEM,LAL,107.55,108.81,108.43,110.0,103.22,97.78,4,3,0.59,0.389,0
2014-15,DAL,TOR,111.64,111.13,110.08,112.62,98.27,98.86,2,1,0.189,0.584,1
2014-15,NYK,MIN,111.12,111.08,113.02,111.99,95.96,99.33,3,3,0.699,0.278,1
2014-15,MEM,IND,111.41,110.79,112.5,115.43,100.6,102.09,2,4,0.336,0.559,0
2019-20,BOS,NOP,111.35,109.27,111.42,112.74,96.85,100.39,4,3,0.666,0.501,1
2019-20,MEM,PHX,116.34,108.13,113.43,106.12,101.81,99.61,1,3,0.635,0.716,0
2015-16,SAC,MIL,116.65,110.94,110.81,108.57,100.13,99.57,4,3,0.705,0.785,1
2015-16,LAL,BKN,113.35,106.97,113.51,113.74,97.57,99.84,2,3,0.361,0.692,1
2017-18,ATL,MIN,113.57,117.74,114.39,111.94,100.21,95.86,4,2,0.769,0.598,0
2019-20,MIL,BKN,114.59,107.71,113.1,112.31,100.04,101.41,1,4,0.734,0.529,0
2015-16,BOS,MIN,117.56,103.56,114.97,106.84,98.33,101.26,3,2,0.566,0.787,1
2021-22,CHI,MIA,109.81,109.15,109.35,109.96,95.25,95.94,1,2,0.712,0.495,1
2019-20,MIN,CHI,113.93,112.05,108.79,107.85,101.69,96.87,4,3,0.622,0.447,1
2022-23,GSW,DAL,115.44,106.39,112.5,114.16,98.87,96.17,3,1,0.889,0.36,1
2019-20,IND,PHX,109.96,114.26,113.8,105.02,101.05,98.67,3,1,0.206,0.412,0
2014-15,PHI,SAC,112.73,114.16,114.42,112.48,99.22,102.13,4,1,0.733,0.414,1
2021-22,GSW,LAL,114.53,112.26,111.6,108.27,98.55,99.94,2,2,0.526,0.555,0
2023-24,CLE,LAL,109.29,104.69,115.08,112.24,96.09,96.6,2,5,0.664,0.728,1
2020-21,CLE,MIN,112.38,110.36,109.08,111.2,95.64,103.81,2,2,0.711,0.444,1
2016-17,MIA,IND,110.57,106.38,111.78,111.59,95.72,99.91,3,4,0.829,0.324,1
2019-20,PHX,SAC,112.62,107.04,110.5,116.95,100.58,97.66,3,2,0.568,0.0,1
2016-17,MEM,ATL,110.68,108.9,111.96,110.23,100.9,99.92,3,3,0.584,0.67,1
2015-16,BKN,OKC,115.87,111.25,111.46,109.08,99.03,96.87,3,1,0.552,0.43,0
2023-24,DEN,ATL,112.72,111.59,113.1,113.07,98.77,100.22,4,3,0.496,0.394,1
2015-16,CHI,BKN,109.14,113.6,111.57,109.4,98.62,98.24,3,2,0.185,0.559,1
2019-20,ATL,MEM,105.56,111.93,115.48,110.24,102.71,101.23,4,2,0.382,0.288,0
2017-18,MIN,MIL,108.66,111.61,114.64,109.88,98.58,98.0,2,2,0.236,0.9,0
2017-18,IND,LAL,108.01,116.7,110.56,113.2,100.28,98.89,3,3,0.275,0.63,1
2021-22,LAC,ATL,116.71,108.97,107.47,111.23,98.91,103.45,2,3,0.603,0.547,1
2015-16,SAC,ATL,115.59,106.98,109.4,115.45,100.83,102.06,3,3,0.803,0.453,1
2018-19,TOR,LAC,113.15,112.46,109.42,113.33,98.74,98.53,1,2,0.326,0.566,1
2023-24,PHX,DAL,107.16,112.94,112.05,107.98,100.69,98.26,4,3,0.664,0.547,0
2014-15,IND,NOP,109.21,115.0,115.5,112.37,100.38,102.26,3,3,0.587,0.404,1
2022-23,MEM,MIN,110.01,113.88,114.72,109.81,103.55,100.31,1,3,0.251,0.558,0
2018-19,TOR,NOP,113.44,110.5,111.43,116.13,98.6,99.94,5,2,0.522,0.599,1
2021-22,LAL,BKN,112.09,110.53,114.32,111.92,101.06,98.55,5,5,0.524,0.3,1
2020-21,CHI,DEN,112.31,110.58,115.15,114.49,97.77,101.22,2,2,0.571,0.648,0
2022-23,LAL,MIA,109.73,111.16,114.69,108.14,100.39,93.62,2,4,0.685,0.614,0
2015-16,DAL,TOR,110.71,115.85,108.9,111.05,96.4,98.03,1,2,0.6,0.68,1
2019-20,NOP,MIL,112.24,111.66,113.36,110.61,98.35,101.37,2,3,0.162,0.692,0
2019-20,MEM,BOS,115.6,109.3,109.61,105.86,102.72,93.94,3,2,0.887,0.876,1
2023-24,MIN,BKN,110.64,114.45,112.59,111.89,100.2,99.87,4,1,0.314,0.781,0
2015-16,GSW,DEN,111.75,109.67,115.3,111.75,99.14,97.79,1,1,0.888,0.83,1
2018-19,GSW,MIL,115.82,111.33,111.25,111.05,100.18,98.8,3,3,0.538,0.759,0
2023-24,CHI,LAL,109.24,107.64,107.57,112.06,96.63,98.74,1,4,0.37,0.707,0
2021-22,NOP,SAC,114.12,109.85,113.24,117.3,97.74,98.76,4,4,0.595,0.31,1
2015-16,TOR,MIN,111.17,112.56,112.67,108.87,97.5,99.82,3,2,0.515,0.717,0
2019-20,BKN,PHX,113.78,110.27,115.74,103.93,99.39,99.09,4,3,0.554,0.447,0
2023-24,IND,GSW,113.34,112.54,112.71,108.94,102.86,100.4,2,4,0.601,0.61,1
2014-15,ATL,DEN,111.33,114.44,116.06,112.54,103.1,99.07,1,4,0.283,0.336,1
2023-24,IND,MIN,110.85,112.05,111.44,111.03,99.94,99.24,2,2,0.379,0.727,0
2017-18,MIL,MEM,114.35,111.99,112.95,104.78,98.79,100.75,3,2,0.506,0.52,1
2017-18,LAC,CHI,109.89,111.37,108.02,116.13,99.66,98.74,1,1,0.701,0.472,1
2020-21,LAC,BKN,108.18,109.07,113.72,110.78,96.53,100.17,1,1,0.781,0.463,0
2014-15,DEN,MIL,116.01,114.2,114.72,109.62,99.34,99.56,3,2,0.546,0.598,1
2015-16,ATL,CHI,105.75,114.46,111.53,116.22,102.58,98.05,3,3,0.488,0.241,0
2022-23,GSW,NOP,109.95,105.39,110.7,116.81,99.88,101.44,2,1,0.85,0.517,0
2016-17,MIN,NOP,114.41,113.83,111.27,115.73,99.85,101.31,3,4,0.478,0.158,1
2016-17,MIN,GSW,113.37,115.33,115.55,107.97,101.63,97.62,1,3,0.475,0.608,1
2023-24,DEN,NOP,113.94,113.95,115.59,113.12,99.82,100.08,3,2,0.9,0.297,1
2014-15,DAL,GSW,111.89,111.94,116.09,109.18,98.12,101.22,3,5,0.551,0.65,0
2021-22,NOP,IND,112.22,109.07,114.15,116.49,98.79,99.22,4,1,0.791,0.308,1
2014-15,LAC,TOR,110.11,108.88,111.83,107.75,98.02,99.45,3,3,0.549,0.43,0
2014-15,ATL,NYK,109.38,113.77,107.37,112.29,100.95,95.89,3,1,0.376,0.526,1
2022-23,SAC,TOR,116.85,113.01,113.29,111.35,99.8,99.03,4,4,0.442,0.449,1
2016-17,CHI,DAL,112.08,111.95,114.66,110.3,100.72,97.7,5,4,0.506,0.67,1
2019-20,MIL,CHI,115.73,107.76,109.04,110.07,101.6,95.29,2,4,0.786,0.594,1
2018-19,MIL,MEM,114.8,113.39,113.18,107.41,98.14,99.44,4,3,0.934,0.628,0
2014-15,MEM,BOS,112.96,107.6,114.96,103.08,101.23,95.44,2,2,0.459,0.688,1
2014-15,CLE,OKC,111.45,110.83,115.22,113.58,98.53,99.72,2,4,0.503,0.586,1
2020-21,IND,BOS,113.74,117.51,111.56,110.05,98.1,101.25,3,3,0.419,0.826,0
2019-20,ATL,DEN,108.16,107.71,114.7,109.47,102.68,99.19,3,3,0.468,0.558,0
2019-20,CHI,TOR,112.17,109.01,108.99,112.1,96.42,98.97,1,2,0.621,0.531,1
2015-16,MEM,SAC,112.53,106.88,113.9,112.02,99.67,100.0,2,4,0.655,0.822,0
2016-17,PHX,MIA,115.52,110.8,106.78,113.03,99.04,95.12,2,5,0.717,0.365,1
2021-22,LAL,NYK,111.59,110.07,108.54,109.43,99.42,96.6,2,3,0.595,0.389,1
2020-21,NOP,MIN,112.72,112.17,107.34,112.29,100.31,103.4,1,4,0.98,0.302,0
2020-21,ATL,GSW,112.37,110.95,113.47,106.02,105.26,100.23,5,1,0.587,0.993,0
2018-19,BOS,GSW,115.15,109.78,113.72,112.89,96.28,100.34,1,1,0.55,0.714,1
2023-24,MIN,MIL,112.66,112.44,110.47,113.1,100.65,98.63,2,4,0.564,0.447,0
2014-15,CLE,NYK,111.32,110.43,109.13,108.98,97.81,93.49,3,2,0.542,0.521,0
2019-20,BKN,GSW,115.2,112.69,116.87,110.69,97.84,101.76,4,2,0.391,0.567,1
2015-16,MIN,ATL,114.63,107.15,106.49,113.84,98.74,100.39,2,1,0.974,0.533,1
2023-24,ATL,SAC,115.7,108.53,112.03,115.02,100.52,97.28,5,3,0.607,0.534,1
2022-23,LAC,CLE,108.1,110.14,117.07,106.31,99.43,94.14,3,2,0.559,0.659,0
2022-23,ATL,NYK,112.71,112.16,110.14,111.69,104.47,94.24,3,3,0.534,0.569,0
2017-18,CLE,LAL,110.05,112.32,113.09,119.62,97.47,99.2,5,5,0.6,0.38,1
2019-20,NOP,BKN,108.66,112.18,116.25,111.57,98.59,100.95,3,2,0.418,0.717,0
2021-22,BKN,DAL,114.0,111.76,114.3,117.08,100.56,96.94,3,1,0.711,0.37,1
